Date,Open,High,Low,Close,Volume,Adj Close,,Buy,Sell,Combine
5/6/1987,80.5,82.25,79.249998,80.000002,71680000,1.214161,,0,-1,-1
5/7/1987,79.750003,80.999998,79.750003,80.250001,45197600,1.217956,,1,0,1
5/8/1987,80.5,80.999998,78.999999,78.999999,46183200,1.198984,,0,-1,-1
5/11/1987,77,79.499997,76.750001,77,49319200,1.170406,,0,-1,-1
5/12/1987,75.999997,76.500002,75.000001,75.499999,64960000,1.147606,,0,-1,-1
5/13/1987,75.749998,78.624997,75.499999,78.500001,77840000,1.193206,,1,0,1
5/14/1987,78.250002,79.499997,78.250002,79.249998,37122400,1.204606,,1,0,1
5/15/1987,79.249998,79.249998,78.000003,78.250002,36489600,1.189406,,0,-1,-1
5/18/1987,78.250002,78.500001,75.499999,75.749998,60480000,1.151406,,0,-1,-1
5/19/1987,75.749998,75.749998,72.625,73.250001,59920000,1.113405,,0,-1,-1
5/20/1987,73.000002,75.000001,72.499997,74.500003,72240000,1.132405,,1,0,1
5/21/1987,74.750002,75.749998,74.500003,74.500003,43450400,1.132405,,0,0,0
5/22/1987,75.000001,75.499999,73.749999,74.125001,24276000,1.126705,,0,-1,-1
5/26/1987,74.500003,78.000003,73.999998,78.000003,38063200,1.185606,,1,0,1
5/27/1987,78.000003,80.250001,77.499998,79.499997,45175200,1.208406,,1,0,1
5/28/1987,79.499997,80.250001,78.500001,80.000002,37805600,1.216006,,1,0,1
5/29/1987,80.250001,80.5,78.999999,78.999999,23150400,1.200806,,0,-1,-1
6/1/1987,79.499997,79.499997,77.499998,77.749997,20826400,1.181806,,0,-1,-1
6/2/1987,77.499998,78.000003,77,77.249999,34372800,1.174206,,0,-1,-1
6/3/1987,77.249999,79.499997,77.249999,77.749997,42828800,1.181806,,1,0,1
6/4/1987,78.000003,78.75,77,78.500001,38399200,1.193206,,1,0,1
6/5/1987,78.75,78.75,77.749997,77.749997,32732000,1.181806,,0,-1,-1
6/8/1987,77.749997,78.000003,76.750001,77.749997,50461600,1.181806,,0,0,0
6/9/1987,77.499998,79.499997,77.499998,78.500001,31763200,1.193206,,1,0,1
6/10/1987,78.75,80.250001,78.000003,78.500001,36556800,1.193206,,0,0,0
6/11/1987,78.500001,80.000002,78.000003,78.999999,31343200,1.200806,,1,0,1
6/12/1987,78.999999,79.750003,78.75,78.999999,25440800,1.200806,,0,0,0
6/15/1987,78.999999,79.499997,77.499998,78.500001,64960000,1.193206,,0,-1,-1
6/16/1987,41.499999,41.750001,37.999999,41.499999,85680000,1.261606,,0,-1,-1
6/17/1987,41.499999,42.500001,40.000001,40.499999,74480000,1.231206,,0,-1,-1
6/18/1987,40.25,41.750001,39.5,41.499999,57400000,1.261606,,1,0,1
6/19/1987,41.499999,41.750001,40.375,41,31360000,1.246406,,0,-1,-1
6/22/1987,41.25,42.249999,40.875001,42,42280000,1.276806,,1,0,1
6/23/1987,42,42.125,40.750001,41.25,20213200,1.254006,,0,-1,-1
6/24/1987,41.499999,43.249999,40.499999,42,29680000,1.276806,,1,0,1
6/25/1987,42,42.500001,40.499999,40.499999,30240000,1.231206,,0,-1,-1
6/26/1987,40.750001,41.499999,40.000001,40.499999,31920000,1.231206,,0,0,0
6/29/1987,40.499999,40.750001,40.000001,40.750001,25326000,1.238806,,1,0,1
6/30/1987,40.499999,41,39.749999,40.499999,36120000,1.231206,,0,-1,-1
7/1/1987,40.750001,40.750001,39.749999,40.000001,23707600,1.216006,,0,-1,-1
7/2/1987,40.000001,41,39.749999,40.624999,20389600,1.235006,,1,0,1
7/6/1987,40.750001,41.750001,40.499999,40.750001,21372400,1.238806,,1,0,1
7/7/1987,40.499999,41,38.749999,39.25,50960000,1.193206,,0,-1,-1
7/8/1987,39.25,39.25,36.500001,37.250001,85400000,1.132405,,0,-1,-1
7/9/1987,37.250001,38.749999,37.250001,37.75,59920000,1.147606,,1,0,1
7/10/1987,37.999999,39.25,37.75,37.999999,39200000,1.155206,,1,0,1
7/13/1987,39.000001,40.750001,38.749999,40.499999,63840000,1.231206,,1,0,1
7/14/1987,41,43,41,43,64400000,1.307206,,1,0,1
7/15/1987,43,44.75,42.249999,43.999999,67760000,1.337606,,1,0,1
7/16/1987,43.999999,43.999999,43.249999,43.999999,23646000,1.337606,,0,0,0
7/17/1987,44.250001,44.75,42.75,43.249999,23049600,1.314806,,0,-1,-1
7/20/1987,43,43.249999,41.499999,41.750001,31080000,1.269206,,0,-1,-1
7/21/1987,42,42.500001,41.25,41.374999,27748000,1.257806,,0,-1,-1
7/22/1987,41.499999,42.75,41.25,42.500001,15232000,1.292006,,1,0,1
7/23/1987,43,43.500001,40.499999,41.750001,18684400,1.269206,,0,-1,-1
7/24/1987,41.499999,42.75,41.499999,42.500001,29400000,1.292006,,1,0,1
7/27/1987,42.500001,43,42,42.249999,14159600,1.284406,,0,-1,-1
7/28/1987,42.500001,42.75,41.750001,41.875,18572400,1.273006,,0,-1,-1
7/29/1987,42,42,40.499999,41,24707200,1.246406,,0,-1,-1
7/30/1987,41,41.499999,40.750001,41.499999,26073600,1.261606,,1,0,1
7/31/1987,41.25,42,41.25,41.25,18261600,1.254006,,0,-1,-1
8/3/1987,41,41.499999,40.25,40.25,15839600,1.223606,,0,-1,-1
8/4/1987,40.499999,42.249999,40.000001,42.249999,30240000,1.284406,,1,0,1
8/5/1987,42.249999,43.500001,42,43.249999,32480000,1.314806,,1,0,1
8/6/1987,43.249999,46.749999,42.75,46.25,63000000,1.406007,,1,0,1
8/7/1987,46.25,47.25,46.000001,46.5,38080000,1.413607,,1,0,1
8/10/1987,48.25,48.25,45.749999,48.25,19499200,1.4687,,1,0,1
8/11/1987,49.500001,50.249999,48.750001,49.500001,67760000,1.506749,,1,0,1
8/12/1987,49.500001,49.75,48.25,48.750001,40320000,1.483919,,0,-1,-1
8/13/1987,48.750001,50.249999,48.499999,49,49000000,1.491529,,1,0,1
8/14/1987,48.499999,50,48,49,26213600,1.491529,,0,0,0
8/17/1987,49.500001,50,48.750001,49.500001,36400000,1.506749,,1,0,1
8/18/1987,49.249999,49.500001,48.25,48.750001,59360000,1.483919,,0,-1,-1
8/19/1987,49.500001,50,49,50,16718800,1.521969,,1,0,1
8/20/1987,50.249999,52.5,49.75,51.75,43960000,1.575237,,1,0,1
8/21/1987,51.75,53.749999,51.5,53.000001,35000000,1.613287,,1,0,1
8/24/1987,53.000001,53.5,52.250001,52.250001,30240000,1.590457,,0,-1,-1
8/25/1987,52.749999,53.25,51.999999,51.999999,34160000,1.582847,,0,-1,-1
8/26/1987,53.000001,53.5,51.999999,51.999999,49000000,1.582847,,0,0,0
8/27/1987,52.250001,52.749999,51.5,51.999999,31080000,1.582847,,0,0,0
8/28/1987,51.999999,52.5,51.5,51.999999,23954000,1.582847,,0,0,0
8/31/1987,52.250001,54.25,51.75,54.000001,37520000,1.643726,,1,0,1
9/1/1987,54.750001,55.25,52.5,52.5,34720000,1.598067,,0,-1,-1
9/2/1987,51.999999,53.25,50.75,51.999999,57400000,1.582847,,0,-1,-1
9/3/1987,52.5,52.749999,50.249999,51.250001,46200000,1.560018,,0,-1,-1
9/4/1987,51.250001,51.75,50,50.500001,27109600,1.537188,,0,-1,-1
9/8/1987,50.249999,50.500001,48.499999,49.875,43960000,1.518164,,0,-1,-1
9/9/1987,50.249999,53.000001,49.500001,52.749999,39480000,1.605677,,1,0,1
9/10/1987,53.25,54.499999,53.125001,53.749999,35000000,1.636116,,1,0,1
9/11/1987,54.000001,55.499999,52.749999,54.499999,31080000,1.658946,,1,0,1
9/14/1987,54.750001,55.25,52.749999,53.000001,20476400,1.613287,,0,-1,-1
9/15/1987,53.000001,53.000001,51.5,51.75,26152000,1.575237,,0,-1,-1
9/16/1987,51.75,52.625,51.250001,51.75,42000000,1.575237,,0,0,0
9/17/1987,51.999999,52.250001,50.999999,51.999999,16699200,1.582847,,1,0,1
9/18/1987,51.999999,52.250001,51.375001,51.75,17799600,1.575237,,0,-1,-1
9/21/1987,51.75,52.749999,50.249999,50.249999,32200000,1.529578,,0,-1,-1
9/22/1987,50.500001,54.25,50.249999,54.125,38360000,1.647531,,1,0,1
9/23/1987,54.125,56,53.749999,55.25,63644000,1.681775,,1,0,1
9/24/1987,55.25,57.875003,55.25,56.499998,45640000,1.719824,,1,0,1
9/25/1987,56.749997,57.999999,56.499998,57.500001,26630800,1.750264,,1,0,1
9/28/1987,57.500001,58.750003,55.499999,55.750001,50960000,1.696995,,0,-1,-1
9/29/1987,56,56,54.25,54.499999,42840000,1.658946,,0,-1,-1
9/30/1987,54.25,57.000003,54.25,56.499998,30520000,1.719824,,1,0,1
10/1/1987,56.749997,58.750003,56.499998,58.249998,29120000,1.773093,,1,0,1
10/2/1987,58.249998,58.750003,57.500001,58.499997,24124800,1.780703,,1,0,1
10/5/1987,58.499997,59.749999,57.75,59.250001,33600000,1.803533,,1,0,1
10/6/1987,59.5,59.5,55.499999,55.750001,50400000,1.696995,,0,-1,-1
10/7/1987,55.499999,55.750001,54.25,55.499999,56000000,1.689385,,0,-1,-1
10/8/1987,55.499999,56,53.25,54.25,41160000,1.651336,,0,-1,-1
10/9/1987,54.25,55.499999,54.000001,54.125,36400000,1.647531,,0,-1,-1
10/12/1987,54.25,54.375,51.75,53.25,49840000,1.620896,,0,-1,-1
10/13/1987,54.499999,54.750001,53.25,54.499999,40600000,1.658946,,1,0,1
10/14/1987,53.749999,54.000001,51.999999,53.25,64680000,1.620896,,0,-1,-1
10/15/1987,53.25,54.499999,51.75,51.999999,87080000,1.582847,,0,-1,-1
10/16/1987,52.250001,53.000001,47.499999,48.25,105000000,1.4687,,0,-1,-1
10/19/1987,48.25,48.25,35.500001,36.500001,119000000,1.111037,,0,-1,-1
10/20/1987,38.5,42,32.624999,34.499999,142240000,1.050158,,0,-1,-1
10/21/1987,38.5,42,37.999999,40.499999,133560000,1.232794,,1,0,1
10/22/1987,39.25,40.499999,36,36.75,96320000,1.118647,,0,-1,-1
10/23/1987,35.75,36.500001,34.25,35.500001,49560000,1.080598,,0,-1,-1
10/26/1987,34.499999,35,27.625,28,78400000,0.852302,,0,-1,-1
10/27/1987,29.500001,32.25,29,30.250001,113960000,0.920791,,1,0,1
10/28/1987,30.75,33.750001,29.249999,33.499999,104720000,1.019719,,1,0,1
10/29/1987,34.25,40.000001,32.25,39.5,82880000,1.202355,,1,0,1
10/30/1987,40.000001,43,38.5,38.625,105280000,1.175721,,0,-1,-1
11/2/1987,38.749999,39.5,37.5,38.749999,47040000,1.179526,,1,0,1
11/3/1987,37.999999,38.5,34.25,36.249999,78400000,1.103427,,0,-1,-1
11/4/1987,35.500001,37.250001,34.750001,36,58520000,1.095817,,0,-1,-1
11/5/1987,36.249999,38.749999,36.249999,37.999999,63840000,1.156696,,1,0,1
11/6/1987,38.250001,39.5,36.999999,37.75,46760000,1.149086,,0,-1,-1
11/9/1987,36.999999,37.5,36.249999,37.250001,52640000,1.133867,,0,-1,-1
11/10/1987,36.500001,37.5,36,36.249999,57960000,1.103427,,0,-1,-1
11/11/1987,37.250001,38.250001,36.75,37.250001,46480000,1.133867,,1,0,1
11/12/1987,38.5,40.000001,38.375,38.749999,61600000,1.179526,,1,0,1
11/13/1987,39.25,39.5,36.999999,37.250001,38640000,1.133867,,0,-1,-1
11/16/1987,37.75,38.5,36.500001,36.75,46200000,1.118647,,0,-1,-1
11/17/1987,36.75,36.999999,35,35,67200000,1.067705,,0,-1,-1
11/18/1987,35.75,36.500001,34.499999,36.249999,66360000,1.105837,,1,0,1
11/19/1987,36.500001,36.500001,34,34.499999,45640000,1.052452,,0,-1,-1
11/20/1987,34,36,33.25,35.500001,62720000,1.082958,,1,0,1
11/23/1987,35.500001,36.249999,34.750001,36.249999,24348800,1.105837,,1,0,1
11/24/1987,36.75,37.75,36.124999,36.999999,49280000,1.128716,,1,0,1
11/25/1987,36.999999,36.999999,36,36.500001,23100000,1.113463,,0,-1,-1
11/27/1987,36.249999,36.500001,34.750001,35,17670800,1.067705,,0,-1,-1
11/30/1987,33.750001,34.499999,30.5,33.000001,104160000,1.006693,,0,-1,-1
12/1/1987,33.499999,34,32.749999,33.25,45360000,1.014319,,1,0,1
12/2/1987,33.25,33.499999,32.5,32.5,35560000,0.99144,,0,-1,-1
12/3/1987,33.000001,33.375,29.75,30.5,79800000,0.930428,,0,-1,-1
12/4/1987,30.250001,31.250001,29.75,30.75,61040000,0.938055,,1,0,1
12/7/1987,30.999999,33.25,30.999999,33.000001,50960000,1.006693,,1,0,1
12/8/1987,33.499999,34.875,33.25,34.499999,63560000,1.052452,,1,0,1
12/9/1987,34.499999,36.249999,33.875001,35,44800000,1.067705,,1,0,1
12/10/1987,33.750001,36,33.25,34.750001,69160000,1.060078,,0,-1,-1
12/11/1987,34.750001,34.750001,33.499999,34,30520000,1.037199,,0,-1,-1
12/14/1987,34.499999,37.5,34.25,37.250001,85400000,1.136343,,1,0,1
12/15/1987,37.75,38.250001,36.999999,37.5,74760000,1.143969,,1,0,1
12/16/1987,37.75,39.749999,37.250001,39.25,82600000,1.197354,,1,0,1
12/17/1987,40.499999,40.750001,39.25,39.25,81480000,1.197354,,0,0,0
12/18/1987,39.5,41.25,39.25,40.499999,75600000,1.235487,,1,0,1
12/21/1987,40.499999,41.750001,40.25,41.750001,47040000,1.273619,,1,0,1
12/22/1987,41.750001,41.750001,40.499999,41.499999,32200000,1.265993,,0,-1,-1
12/23/1987,41.750001,42.75,41.25,42.249999,42840000,1.288872,,1,0,1
12/24/1987,42,43,41.750001,42.625001,17486000,1.300312,,1,0,1
12/28/1987,42.249999,42.500001,39.5,40.25,57400000,1.22786,,0,-1,-1
12/29/1987,40.499999,42.249999,40.25,42.125,29680000,1.285059,,1,0,1
12/30/1987,42.500001,43.75,42.500001,43.375001,38920000,1.323191,,1,0,1
12/31/1987,42.500001,43,41.875,42,29400000,1.281245,,0,-1,-1
1/4/1988,42.75,44.75,42.249999,44.75,82600000,1.365137,,1,0,1
1/5/1988,46.000001,46.25,44.250001,44.625,77280000,1.361323,,0,-1,-1
1/6/1988,44.999999,44.999999,43.75,43.75,67200000,1.334631,,0,-1,-1
1/7/1988,43.500001,44.75,42.500001,44.5,53200000,1.35751,,1,0,1
1/8/1988,44.5,45.250001,39.5,40.000001,121520000,1.220234,,0,-1,-1
1/11/1988,40.000001,42.75,39.749999,42.500001,101080000,1.296498,,1,0,1
1/12/1988,43,43.500001,39.749999,42,100240000,1.281245,,0,-1,-1
1/13/1988,42,43.249999,41.125,42.249999,52920000,1.288872,,1,0,1
1/14/1988,42.75,42.875,42,42.249999,33040000,1.288872,,0,0,0
1/15/1988,43.500001,44.999999,42.500001,42.875,85960000,1.307938,,1,0,1
1/18/1988,43,43,42,42.75,31360000,1.304125,,0,-1,-1
1/19/1988,42.249999,43.249999,41.374999,42.75,68600000,1.304125,,0,0,0
1/20/1988,43,43,38.250001,39.749999,170240000,1.212607,,0,-1,-1
1/21/1988,40.499999,40.750001,39.375,40.125,123480000,1.224047,,1,0,1
1/22/1988,40.499999,40.750001,38.250001,39.25,111440000,1.197354,,0,-1,-1
1/25/1988,39.5,41.499999,39.5,40.875001,50120000,1.246926,,1,0,1
1/26/1988,40.750001,41,39.25,39.749999,35840000,1.212607,,0,-1,-1
1/27/1988,40.25,40.499999,38.749999,39.749999,64680000,1.212607,,0,0,0
1/28/1988,40.000001,41.499999,39.749999,41.25,58240000,1.258366,,1,0,1
1/29/1988,41.499999,41.750001,40.25,41.499999,66360000,1.265993,,1,0,1
2/1/1988,41.750001,42.500001,41.374999,41.750001,49840000,1.273619,,1,0,1
2/2/1988,41.499999,41.875,40.499999,41.25,47880000,1.258366,,0,-1,-1
2/3/1988,41,41.25,39.25,39.5,56560000,1.204981,,0,-1,-1
2/4/1988,39.5,40.125,39.000001,39.749999,49840000,1.212607,,1,0,1
2/5/1988,40.000001,40.375,38.5,38.625,33040000,1.178288,,0,-1,-1
2/8/1988,38.5,39.25,37.75,38.749999,50960000,1.182101,,1,0,1
2/9/1988,39.000001,39.875001,38.749999,39.749999,29120000,1.212607,,1,0,1
2/10/1988,39.749999,41.499999,39.749999,41,57120000,1.25074,,1,0,1
2/11/1988,41,41.25,40.25,40.624999,36960000,1.2393,,0,-1,-1
2/12/1988,40.624999,41.499999,40.499999,41,34440000,1.25321,,1,0,1
2/16/1988,41,41.25,40.000001,41.25,38640000,1.260851,,1,0,1
2/17/1988,41.25,42.500001,41.25,41.875,64120000,1.279955,,1,0,1
2/18/1988,41.625001,42.75,41.499999,41.750001,35840000,1.276135,,0,-1,-1
2/19/1988,41.750001,42,41.499999,41.750001,22691200,1.276135,,0,0,0
2/22/1988,41.499999,43.625,41.499999,43.249999,50120000,1.321984,,1,0,1
2/23/1988,43.249999,43.75,42.249999,42.75,55160000,1.306701,,0,-1,-1
2/24/1988,42.75,43,42,42.249999,36400000,1.291418,,0,-1,-1
2/25/1988,42,43,41.750001,41.750001,44800000,1.276135,,0,-1,-1
2/26/1988,42,42.249999,41.25,41.750001,20585600,1.276135,,0,0,0
2/29/1988,41.750001,43.249999,41.499999,43,28000000,1.314342,,1,0,1
3/1/1988,43.249999,43.500001,42.500001,43.249999,42840000,1.321984,,1,0,1
3/2/1988,43.75,44.999999,43.500001,44.75,73080000,1.367833,,1,0,1
3/3/1988,44.5,47.000001,44.5,46.5,118440000,1.421323,,1,0,1
3/4/1988,46.000001,47.000001,45.5,46.875001,52360000,1.432786,,1,0,1
3/7/1988,46.749999,47.750001,46.5,46.875001,51800000,1.432786,,0,0,0
3/8/1988,46.749999,47.000001,46.000001,46.25,36120000,1.413682,,0,-1,-1
3/9/1988,46.25,47.25,46.25,46.749999,33600000,1.428965,,1,0,1
3/10/1988,47.000001,47.25,45.250001,45.250001,44240000,1.383116,,0,-1,-1
3/11/1988,45.5,45.749999,44.5,45.749999,39480000,1.398399,,1,0,1
3/14/1988,45.749999,46.5,45.5,46.25,24530800,1.413682,,1,0,1
3/15/1988,46.000001,46.25,44.75,44.999999,45360000,1.375474,,0,-1,-1
3/16/1988,44.874999,46.375,44.5,46.125001,29680000,1.409861,,1,0,1
3/17/1988,46.25,46.5,44.75,44.999999,65240000,1.375474,,0,-1,-1
3/18/1988,44.999999,45.5,44.250001,44.75,68040000,1.367833,,0,-1,-1
3/21/1988,44.375001,44.625,43,43.875,56840000,1.341087,,0,-1,-1
3/22/1988,43.999999,44.5,43.249999,43.999999,29794800,1.344908,,1,0,1
3/23/1988,43.999999,43.999999,41.875,42.500001,52360000,1.299059,,0,-1,-1
3/24/1988,41.750001,42.500001,40.000001,40.875001,80080000,1.249389,,0,-1,-1
3/25/1988,40.750001,41.25,40.000001,40.125,32760000,1.226465,,0,-1,-1
3/28/1988,40.000001,41.750001,39.5,41.499999,43120000,1.268493,,1,0,1
3/29/1988,41.499999,42,40.624999,41,53480000,1.25321,,0,-1,-1
3/30/1988,40.750001,41.25,38.749999,39.5,92960000,1.207361,,0,-1,-1
3/31/1988,39.749999,40.499999,39.25,40.000001,54320000,1.222644,,1,0,1
4/4/1988,39.749999,40.499999,38.5,38.749999,45360000,1.184436,,0,-1,-1
4/5/1988,39.25,39.5,38.5,39.25,36960000,1.199719,,1,0,1
4/6/1988,39.5,41.750001,39.000001,41.750001,47600000,1.276135,,1,0,1
4/7/1988,41.750001,42.374999,40.750001,40.750001,40880000,1.245568,,0,-1,-1
4/8/1988,40.750001,41.750001,39.749999,41,50680000,1.25321,,1,0,1
4/11/1988,41.750001,42,41,41.499999,37240000,1.268493,,1,0,1
4/12/1988,41.750001,42.249999,41.25,41.750001,43400000,1.276135,,1,0,1
4/13/1988,41.750001,42,41,41.25,35840000,1.260851,,0,-1,-1
4/14/1988,40.499999,41.499999,39.000001,39.5,47040000,1.207361,,0,-1,-1
4/15/1988,39.749999,40.000001,38.5,39.5,58240000,1.207361,,0,0,0
4/18/1988,39.749999,40.750001,39.25,40.000001,42560000,1.222644,,1,0,1
4/19/1988,40.125,41.499999,40.125,40.25,53082400,1.230285,,1,0,1
4/20/1988,40.25,40.499999,39.25,39.749999,53760000,1.215002,,0,-1,-1
4/21/1988,40.375,40.499999,39.000001,39.5,44520000,1.207361,,0,-1,-1
4/22/1988,39.749999,40.25,39.5,40.125,26910800,1.226465,,1,0,1
4/25/1988,40.25,41,40.000001,40.875001,37520000,1.249389,,1,0,1
4/26/1988,41,41.750001,40.750001,41.499999,43960000,1.268493,,1,0,1
4/27/1988,41.750001,42,41.499999,41.750001,31640000,1.276135,,1,0,1
4/28/1988,41.750001,42,41.25,41.374999,24791200,1.264672,,0,-1,-1
4/29/1988,41.25,41.499999,40.499999,41,22498000,1.25321,,0,-1,-1
5/2/1988,40.750001,41.25,40.499999,41,20549200,1.25321,,0,0,0
5/3/1988,41,42.249999,40.750001,41.750001,31080000,1.276135,,1,0,1
5/4/1988,41.875,43.124999,41.750001,42,56000000,1.283776,,1,0,1
5/5/1988,42,42.249999,41.499999,41.750001,17614800,1.276135,,0,-1,-1
5/6/1988,41.625001,41.750001,41.25,41.25,26759600,1.260851,,0,-1,-1
5/9/1988,41.25,41.25,40.499999,40.750001,19093200,1.245568,,0,-1,-1
5/10/1988,40.499999,41,40.25,40.875001,23976400,1.249389,,1,0,1
5/11/1988,40.25,40.750001,39.5,39.5,43680000,1.207361,,0,-1,-1
5/12/1988,39.5,40.25,39.5,39.749999,20745200,1.215002,,1,0,1
5/13/1988,40.25,40.499999,40.000001,40.499999,17850000,1.237927,,1,0,1
5/16/1988,40.499999,41.374999,40.000001,41.25,18690000,1.263349,,1,0,1
5/17/1988,41.499999,42,40.25,40.499999,48440000,1.240379,,0,-1,-1
5/18/1988,40.499999,40.750001,39.5,39.749999,43680000,1.217409,,0,-1,-1
5/19/1988,39.5,39.749999,38.5,39.000001,62440000,1.19444,,0,-1,-1
5/20/1988,39.25,39.5,38.749999,38.749999,20434400,1.186783,,0,-1,-1
5/23/1988,38.5,38.874999,37.375001,37.999999,45920000,1.163813,,0,-1,-1
5/24/1988,37.999999,39.000001,37.75,38.874999,35560000,1.190611,,1,0,1
5/25/1988,39.000001,39.749999,38.5,38.5,33880000,1.179126,,0,-1,-1
5/26/1988,38.5,39.5,38.5,39.375,21445200,1.205925,,1,0,1
5/27/1988,39.25,40.000001,39.000001,39.749999,20988800,1.217409,,1,0,1
5/31/1988,40.000001,41.499999,39.749999,41.499999,30800000,1.271006,,1,0,1
6/1/1988,41.499999,42.500001,41.25,42.500001,57400000,1.301633,,1,0,1
6/2/1988,42,42.500001,41.499999,41.750001,33320000,1.278663,,0,-1,-1
6/3/1988,41.750001,43.249999,41.750001,43,43960000,1.316946,,1,0,1
6/6/1988,42.75,43.999999,42.75,43.999999,41160000,1.347573,,1,0,1
6/7/1988,43.75,45.250001,43.500001,43.999999,77840000,1.347573,,0,0,0
6/8/1988,44.250001,45.5,43.999999,44.999999,64680000,1.378199,,1,0,1
6/9/1988,44.999999,45.250001,43.249999,43.500001,67480000,1.33226,,0,-1,-1
6/10/1988,43.500001,44.75,43,44.5,44240000,1.362886,,1,0,1
6/13/1988,44.999999,45.250001,44.250001,44.999999,37240000,1.378199,,1,0,1
6/14/1988,45.250001,46.000001,44.999999,45.250001,73105200,1.385856,,1,0,1
6/15/1988,45.250001,45.749999,44.999999,45.749999,30520000,1.401169,,1,0,1
6/16/1988,44.999999,45.250001,44.250001,44.5,26843600,1.362886,,0,-1,-1
6/17/1988,44.75,44.75,44.250001,44.75,23847600,1.370543,,1,0,1
6/20/1988,44.375001,44.75,43.999999,44.124999,19650400,1.351401,,0,-1,-1
6/21/1988,43.999999,44.999999,43.875,44.874999,30898000,1.374371,,1,0,1
6/22/1988,45.5,45.874999,44.999999,45.625,48890800,1.397341,,1,0,1
6/23/1988,45.749999,45.749999,44.999999,44.999999,17847200,1.378199,,0,-1,-1
6/24/1988,44.999999,45.5,44.5,44.999999,18678800,1.378199,,0,0,0
6/27/1988,44.5,45.375,44.5,44.5,20904800,1.362886,,0,-1,-1
6/28/1988,44.75,46.25,44.5,46.25,40642000,1.416483,,1,0,1
6/29/1988,46.000001,46.749999,45.749999,46.375,35862400,1.420311,,1,0,1
6/30/1988,46.25,46.749999,46.000001,46.25,28672000,1.416483,,0,-1,-1
7/1/1988,46.5,46.875001,46.25,46.5,23634800,1.424139,,1,0,1
7/5/1988,46.5,47.25,46.125001,47.25,26112800,1.447109,,1,0,1
7/6/1988,47.125,47.499999,46.125001,46.5,39138400,1.424139,,0,-1,-1
7/7/1988,46.5,46.5,45.250001,45.874999,26401200,1.404998,,0,-1,-1
7/8/1988,45.5,46.000001,44.999999,45.250001,26348000,1.385856,,0,-1,-1
7/11/1988,45.5,45.5,44.874999,45.125001,18407200,1.382028,,0,-1,-1
7/12/1988,44.999999,45.250001,44.5,44.75,25225200,1.370543,,0,-1,-1
7/13/1988,44.75,44.999999,44.250001,44.75,28792400,1.370543,,0,0,0
7/14/1988,44.75,45.250001,44.5,44.999999,15702400,1.378199,,1,0,1
7/15/1988,44.999999,45.5,44.75,44.999999,20756400,1.378199,,0,0,0
7/18/1988,45.375,46.000001,45.250001,45.5,28375200,1.393513,,1,0,1
7/19/1988,44.999999,45.5,43.875,44.75,30576000,1.370543,,0,-1,-1
7/20/1988,44.75,44.999999,43.999999,44.250001,30021600,1.35523,,0,-1,-1
7/21/1988,43.75,43.999999,42.75,43,37256800,1.316946,,0,-1,-1
7/22/1988,43,43.249999,42.500001,42.500001,25961600,1.301633,,0,-1,-1
7/25/1988,42.75,43.249999,42.249999,42.75,26474000,1.309289,,1,0,1
7/26/1988,42.75,43.249999,42.249999,42.75,25382000,1.309289,,0,0,0
7/27/1988,42.75,43.249999,42.500001,42.75,29131200,1.309289,,0,0,0
7/28/1988,42.500001,43,42.249999,42.625001,23170000,1.305461,,0,-1,-1
7/29/1988,43.249999,44.5,43,44.375001,39737600,1.359058,,1,0,1
8/1/1988,44.5,45.749999,44.250001,44.999999,21484400,1.378199,,1,0,1
8/2/1988,44.999999,45.5,44.5,44.625,30321200,1.366714,,0,-1,-1
8/3/1988,44.75,44.75,43.999999,44.75,27711600,1.370543,,1,0,1
8/4/1988,44.75,45.250001,44.5,44.625,17228400,1.366714,,0,-1,-1
8/5/1988,44.5,44.999999,44.250001,44.250001,13165600,1.35523,,0,-1,-1
8/8/1988,44.5,44.75,43.999999,43.999999,7484400,1.347573,,0,-1,-1
8/9/1988,43.999999,44.250001,43,43.500001,42506800,1.33226,,0,-1,-1
8/10/1988,43.75,43.75,41.750001,41.875,36951600,1.282491,,0,-1,-1
8/11/1988,42.249999,43.249999,42,43.249999,26513200,1.324603,,1,0,1
8/12/1988,43,43,42.249999,42.500001,19370400,1.301633,,0,-1,-1
8/15/1988,42.249999,42.249999,40.499999,41.25,41669600,1.265734,,0,-1,-1
8/16/1988,41,43.249999,40.750001,42.500001,30688000,1.30409,,1,0,1
8/17/1988,42.500001,42.75,41.750001,42,29736000,1.288748,,0,-1,-1
8/18/1988,42,43,41.750001,42.500001,18516400,1.30409,,1,0,1
8/19/1988,42.500001,42.75,40.499999,40.750001,56840000,1.250392,,0,-1,-1
8/22/1988,40.25,40.750001,39.5,39.749999,42548800,1.219708,,0,-1,-1
8/23/1988,39.749999,40.25,39.25,39.5,40894000,1.212037,,0,-1,-1
8/24/1988,39.749999,40.750001,39.5,40.750001,31368400,1.250392,,1,0,1
8/25/1988,40.25,40.499999,39.25,40.125,31920000,1.231214,,0,-1,-1
8/26/1988,40.000001,40.750001,40.000001,40.25,10038000,1.23505,,1,0,1
8/29/1988,40.750001,41,40.499999,40.875001,14308000,1.254228,,1,0,1
8/30/1988,40.750001,41,40.000001,40.875001,12642000,1.254228,,0,0,0
