Date,Open,High,Low,Close,Volume,Adj Close
10/25/1982,25.875,25.999999,24.249999,24.375,46233600,0.36994
10/26/1982,24.375,24.625,23.25,24.5,41938400,0.371837
10/27/1982,24.5,25.25,24.5,25.124999,47790400,0.381323
10/28/1982,25.124999,25.375,24.750001,25.124999,54420800,0.381323
10/29/1982,25.124999,25.375,24.750001,25.375,29528800,0.385117
11/1/1982,25.375,27,25.124999,26.75,26090400,0.405985
11/2/1982,27,29.500001,27,28.625001,77711200,0.434442
11/3/1982,28.625001,30.75,28.625001,30.75,58783200,0.466693
11/4/1982,30.75,31.874999,30.5,30.999999,82269600,0.470487
11/5/1982,30.75,30.75,29.625,30.124999,35375200,0.457208
11/8/1982,30.124999,30.375001,28.75,28.875,29797600,0.438236
11/9/1982,28.875,30.124999,28.75,29.875,44945600,0.453413
11/10/1982,29.999999,31.5,29.999999,30.999999,50696800,0.470487
11/11/1982,30.999999,33.000001,30.5,33.000001,30788800,0.500842
11/12/1982,33.000001,34,32.375,32.375,32776800,0.491356
11/15/1982,32.375,32.749999,31.250001,31.625,31147200,0.479973
11/16/1982,31.625,31.749999,29.875,29.999999,45505600,0.45531
11/17/1982,29.999999,31.5,29.999999,31.375,36036000,0.476179
11/18/1982,31.375,31.874999,31.250001,31.375,38169600,0.476179
11/19/1982,31.375,31.625,30.75,30.874999,24326400,0.46859
11/22/1982,30.874999,30.874999,28.125,28.125,25312000,0.426854
11/23/1982,28.500001,29.75,28.500001,28.875,22125600,0.438236
11/24/1982,28.875,30.5,28.75,29.500001,18435200,0.447722
11/26/1982,29.500001,29.875,28.374999,29,25496800,0.440133
11/29/1982,29,29.375001,28,28.875,12488000,0.438236
11/30/1982,28.875,32.000001,28.75,31.874999,39799200,0.483767
12/1/1982,31.874999,33.750001,31.874999,32.5,51710400,0.493253
12/2/1982,32.5,33.000001,32.000001,32.5,41182400,0.493253
12/3/1982,32.125001,32.125001,31.375,31.749999,11894400,0.48187
12/6/1982,31.749999,33.750001,31.5,33.499999,36646400,0.50843
12/7/1982,33.499999,34.625001,32.749999,33.875001,41820800,0.514121
12/8/1982,33.875001,34.875,33.000001,33.125,28078400,0.502739
12/9/1982,32.624999,32.624999,30.999999,31.5,48664000,0.478076
12/10/1982,30.999999,30.999999,28.875,29.249999,41871200,0.443928
12/13/1982,29,29,28.625001,28.625001,23844800,0.434442
12/14/1982,28.625001,30.375001,28,28.374999,67513600,0.430648
12/15/1982,28.374999,28.500001,27.625,28.249999,32698400,0.428751
12/16/1982,28.249999,29.249999,28,28.75,35291200,0.436339
12/17/1982,28.75,30.375001,28.625001,30.124999,20182400,0.457208
12/20/1982,30.124999,30.250001,29.75,29.999999,17444000,0.45531
12/21/1982,29.999999,30.250001,29.500001,30.250001,19986400,0.459105
12/22/1982,30.375001,31.125001,30.375001,31.125001,25306400,0.472385
12/23/1982,31.125001,32.000001,30.874999,32.000001,21744800,0.485665
12/27/1982,32.000001,32.875001,31.749999,32.749999,15467200,0.497047
12/28/1982,32.749999,33.750001,32.125001,32.5,28341600,0.493253
12/29/1982,32.5,32.624999,30.999999,31.375,20176800,0.476179
12/30/1982,31.375,31.749999,29.625,29.999999,39216800,0.45531
12/31/1982,29.999999,30.375001,29.875,29.875,12415200,0.453413
1/3/1983,29.875,30.250001,28.249999,28.500001,28207200,0.432545
1/4/1983,28.500001,30.250001,28,30.124999,55927200,0.457208
1/5/1983,30.124999,30.5,29.625,30.250001,35386400,0.459105
1/6/1983,30.250001,30.375001,29,29.124999,24449600,0.442031
1/7/1983,29.124999,29.500001,27.5,27.5,43013600,0.417368
1/10/1983,27.5,29,27.25,28.75,68835200,0.436339
1/11/1983,28.75,29.500001,28.75,29.124999,347200,0.442031
1/12/1983,29.500001,31.5,29.500001,30.75,44245600,0.466693
1/13/1983,30.75,30.999999,30.250001,30.75,20568800,0.466693
1/14/1983,30.874999,33.000001,30.874999,33.000001,46160800,0.500842
1/17/1983,33.000001,34.625001,32.749999,34.125,58716000,0.517916
1/18/1983,34.125,34.875,32.5,33.375,54947200,0.506533
1/19/1983,33.375,34,33.25,33.624999,42414400,0.510327
1/20/1983,33.624999,37.375001,33.624999,37.375001,176960000,0.567241
1/21/1983,37.375001,39.000001,36.999999,37.375001,100648800,0.567241
1/24/1983,37.375001,37.375001,34.625001,35.249999,78853600,0.53499
1/25/1983,35.249999,37.5,35,36.625,41759200,0.555858
1/26/1983,36.999999,38.5,36.999999,38.125001,50803200,0.578624
1/27/1983,38.125001,41,37.999999,40.750001,26079200,0.618463
1/28/1983,40.750001,42,40.499999,41,99433600,0.622258
1/31/1983,41,41.625001,40.125,40.875001,47000800,0.620361
2/1/1983,40.875001,41.750001,40.25,41.750001,52740800,0.63364
2/2/1983,41.750001,43.75,41.125,42.875,66763200,0.650715
2/3/1983,42.875,44.75,42.500001,44.625,63134400,0.677274
2/4/1983,44.625,45.375,43.875,43.999999,53586400,0.667789
